lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity,rating
"43.66189,-79.42679",4ad929ebf964a520bb1821e3,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}, {'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Revival Restaurant Bar,"783 College St (at Shaw St.), Toronto ON M6G 1C5",Toronto,CA,0.9399865388059057,6.5
"43.66189,-79.42679",4c9fb4d154c8a1cd0482994b,13024,Whisky Bar,"[{'id': 13024, 'name': 'Whisky Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/whiskey_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",The Caledonian,"856 College St (btwn Ossington Ave and Concord Ave), Toronto ON M6H 1A2",Toronto,CA,0.9380167585691616,8.4
"43.65389,-79.4675",4e20e9d9e4cdf685918068b5,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Mugshot Tavern,"1729 Bloor St W (at Parkside Dr.), Toronto ON M6P 1B2",Toronto,CA,0.9537441261647329,8.5
"43.65389,-79.4675",4c99374b292a6dcb5f72c476,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Osaka Sushi Japanese Restaurant,"1620 Bloor St W (Btwn Dorval & Indian Rd.), Toronto ON M6P 1A7",Toronto,CA,0.9494834729880763,7.7
"43.65389,-79.4675",5322638c11d2cdab1b231a7a,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",Whelan's Gate Irish Pub,"1663 Bloor St W, Toronto ON M6P 1A6",Toronto,CA,0.9467541850111456,8.3
"43.65389,-79.4675",4ae9f27af964a520e5b721e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Swan & Firkin,"2205 Bloor St W (btwn Runnymede Rd. & Kennedy Ave.), Toronto ON M6S 1N5",Toronto,CA,0.9176767707953837,5.9
"43.65389,-79.4675",6302cddbc0419625d16a88ac,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Dynamite Sushi,"1661 Bloor St W, Toronto ON M6P 1A6",Toronto,CA,0.9100322945161071,
"43.65389,-79.4675",4c26927e136d20a1a1a1e561,12069,Government Department / Agency,"[{'id': 12069, 'name': 'Government Department / Agency', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_', 'suffix': '.png'}}]",Royal Canadian Legion,"72 Durie St (Deforest Rd), Toronto ON M6S 3E8",Toronto,CA,0.8968057450894429,
"43.65389,-79.4675",54ab4acb498e6b2bbdf10dc2,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",The Wicked,"1671 Bloor St W (Indian Rd), Toronto ON M6P 1A6",Toronto,CA,0.8859935657962172,6.5
"43.65389,-79.4675",52f18cc2498ec148c8852cef,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Sushi Place,"1730 Bloor St W (Keele), Toronto ON M6P 1B3",Toronto,CA,0.8702908976393512,6.7
"43.65389,-79.4675",4b5a9f92f964a52042ce28e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Mackenzies High Park,"1982 Bloor St W, Toronto ON M6P 3K9",Toronto,CA,0.8618930884795643,6.8
"43.65389,-79.4675",50d4940de4b0d27a203d4b1e,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Cabin Fever Collective,"1669 Bloor St W, Toronto ON M6P 1A6",Toronto,CA,0.8613744002667539,8.9
"43.676697,-79.445029",5fe4bf11ec39e873a5811659,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Century Park Tavern,"33 Powerhouse St, Toronto ON M6H 0C7",Toronto,CA,0.9715894706292799,
"43.676697,-79.445029",4f14a5cbe4b072565fe420b4,13272,Ramen Restaurant,"[{'id': 13272, 'name': 'Ramen Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}}, {'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",California Sushi,"1238 Saint Clair Ave W, Toronto ON M6E 1B7",Toronto,CA,0.9702680506585488,7.3
"43.676697,-79.445029",5aabed888fb09e249951f426,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Shunoko,"1201 St Clair Ave W (at Dufferin St), Toronto ON M6E 1B5",Toronto,CA,0.9664149382205289,7.8
"43.676697,-79.445029",5753753b498eeb535c53aed5,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",The Greater Good Bar,"229 Geary Ave (at Dufferin St), Toronto ON M6H 2C1",Toronto,CA,0.9460379012886933,9.1
"43.676697,-79.445029",4cf0a27f7bf3b60ce9095b7f,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Epic Lounge,"1355 Saint Clair Ave W (Lansdowne Ave.), Toronto ON M6E 1C5",Toronto,CA,0.9449573008453382,
"43.676697,-79.445029",62dc5c20e88f9b2583eedd18,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Paradise Grapevine Winery,"218 Geary Ave, Toronto ON M6H 2C3",Toronto,CA,0.9406287242122423,
"43.676697,-79.445029",5cca5678326fb1002b94bc06,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Limón Lounge,"1089 St Clair Ave W, Toronto ON M6E 1A8",Toronto,CA,0.9371769776531829,
"43.676697,-79.445029",5c4e727db1538e002c85063b,13303,Mexican Restaurant,"[{'id': 13303, 'name': 'Mexican Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mexican_', 'suffix': '.png'}}]",El Sazon Mexicano,"1284 St Clair Ave W, Toronto ON M6E 1C1",Toronto,CA,0.9340648483763206,
"43.676697,-79.445029",58c442ef4ca49b2c8e7df995,13145,Fast Food Restaurant,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13306, 'name': 'Taco Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}]",Itacate,"998 Saint Clair Ave W, Toronto ON M6E 1A2",Toronto,CA,0.9311750140478058,
"43.676697,-79.445029",4e15d960fa764fb14aeae8bb,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Castello Sports Bar,"1468 St Clair Ave W, Toronto ON M6E 1C6",Toronto,CA,0.9278961635596831,
"43.68114,-79.4277",4aeb7abbf964a52080c221e3,13064,Pizzeria,"[{'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",Ferro Bar & Cafe,"769 Saint Clair Ave W (at Arlington Ave.), Toronto ON M6C 1B4",Toronto,CA,0.9659826980431869,8.1
"43.68114,-79.4277",4ad955e1f964a520d21921e3,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13049, 'name': 'Diner', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/diner_', 'suffix': '.png'}}]",Wychwood Pub,"517 Saint Clair Ave W (btwn Bathurst St & Vaughan Rd), Toronto ON M6C 1A1",Toronto,CA,0.9374054474612065,4.9
"43.68114,-79.4277",58c442ef4ca49b2c8e7df995,13145,Fast Food Restaurant,"[{'id': 13145, 'name': 'Fast Food Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/fastfood_', 'suffix': '.png'}}, {'id': 13306, 'name': 'Taco Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}]",Itacate,"998 Saint Clair Ave W, Toronto ON M6E 1A2",Toronto,CA,0.9311750140478058,
"43.68114,-79.4277",5b0d8ce39f8a9f002c496176,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Tap Works Pub,"816 St Clair Ave W, Toronto ON M6C 1B6",Toronto,CA,0.9310144676962216,
"43.68114,-79.4277",4b0df2fdf964a520095323e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13095, 'name': 'Cajun / Creole Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cajun_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",Gem Bar & Grill,"1159 Davenport Rd (at Somerset Ave), Toronto ON M6H 2G4",Toronto,CA,0.9277294423484226,8.1
"43.68114,-79.4277",5ca95db433e118002c3d38e7,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}]",The GYM - Neighbourhood Pub,"782 St Clair Ave W (St. Clair and Arlington), Toronto ON M6C 1B6",Toronto,CA,0.9246914113876762,
"43.68114,-79.4277",5cc3b1b7c876c8002c5c3c2f,13263,Japanese Restaurant,"[{'id': 13263, 'name': 'Japanese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}}]",Kiyo,"1384 Bathurst St, Toronto ON M5R 3J1",Toronto,CA,0.9243394443861264,
"43.68114,-79.4277",57a26d38498eee9529897a1c,10000,Arts and Entertainment,"[{'id': 10000, 'name': 'Arts and Entertainment', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/default_', 'suffix': '.png'}}, {'id': 13306, 'name': 'Taco Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}]",Latin World,"1028 St Clair Ave W, Toronto ON M6E 1A4",Toronto,CA,0.9226104836767585,
"43.68114,-79.4277",634a0d560b4e42348c0c4d9e,13306,Taco Restaurant,"[{'id': 13306, 'name': 'Taco Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}]",Tacos Moras,"547 St Clair Ave W, Toronto ON M6C 1A3",Toronto,CA,0.9207209766158064,
"43.68114,-79.4277",55a88c85498ee308ca350daa,13276,Sushi Restaurant,"[{'id': 13276, 'name': 'Sushi Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}}]",Kibo St Clair,"701 Saint Clair Ave W (christie), Toronto ON M6C 1B2",Toronto,CA,0.9032337740124856,
"43.663148,-79.347938",5b887f3fbf7dde002c0cb644,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Lob Toronto,"100 Broadview Ave, Toronto ON M4M 3H3",Toronto,CA,0.9672855934348892,
"43.663148,-79.347938",4b68ccd1f964a5208d8d2be3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Maple Leaf Tavern,"955 Gerrard St E (Pape and Gerrard Street East), Toronto ON M4M 1Z4",Toronto,CA,0.966828653818842,8.7
"43.663148,-79.347938",4ad79986f964a5209d0c21e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",The Roy Public House,"894 Queen St E (at Logan Ave.), Toronto ON M4M 1J3",Toronto,CA,0.9596843411733469,6.9
"43.663148,-79.347938",4ae0ab5ff964a520758121e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13027, 'name': 'Bistro', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",Prohibition Gastrohouse,"696 Queen St E (at Broadview Ave), Toronto ON M4M 1G9",Toronto,CA,0.9563252175094321,7.6
"43.663148,-79.347938",5aa1f1973c858d71bd370f96,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Brickworks Ciderhouse,"709 Queen St E (Queen & Broadview), Toronto ON M4M 1H1",Toronto,CA,0.9550408466967588,6.6
"43.663148,-79.347938",4aeb98fff964a520a6c321e3,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Comrade,"758 Queen St E (Broadview), Toronto ON M4M 1H4",Toronto,CA,0.9532069133728936,8.4
"43.663148,-79.347938",57c0d03f498e814e3f91fb63,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Farside,"600 Gerrard St E, Toronto ON M4M 1Y3",Toronto,CA,0.947272873223956,8.1
"43.663148,-79.347938",55637f1c498ecfe4c5dd2322,13034,Café,"[{'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13035, 'name': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Boxcar Social,"4 Boulton Ave (at Queen St E), Toronto ON M4M 2J3",Toronto,CA,0.9408324945815606,8.8
"43.663148,-79.347938",5500bd15498ec8482e5e635f,13306,Taco Restaurant,"[{'id': 13306, 'name': 'Taco Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/taco_', 'suffix': '.png'}}]",La Carnita,"780 Queen St E (at Saulter St), Toronto ON M4M 1H4",Toronto,CA,0.9387268674319376,8.5
"43.663148,-79.347938",59d40c3da9e40234d27cdc28,13013,Hotel Bar,"[{'id': 13013, 'name': 'Hotel Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_', 'suffix': '.png'}}]",Rooftop at Broadview Hotel,"106 Broadview Ave, Toronto ON M4M 2G1",Toronto,CA,0.9354603666631676,8.3
"43.669813,-79.3335",52ec057a11d23d4bcd3e74e7,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}]",Left Field Brewery,"36 Wagstaff Dr (Greenwood Ave. and Gerrard Street), Toronto ON M4L 3W9",Toronto,CA,0.9753931841898893,9.1
"43.669813,-79.3335",4b68ccd1f964a5208d8d2be3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Maple Leaf Tavern,"955 Gerrard St E (Pape and Gerrard Street East), Toronto ON M4M 1Z4",Toronto,CA,0.966828653818842,8.7
"43.669813,-79.3335",4da22f3ad686b60c2bb1b428,13018,Pub,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Queen's Head Pub,"1214 Queen St E (Leslie St), Toronto ON M4M 1L7",Toronto,CA,0.9627532464324748,5.6
"43.669813,-79.3335",60ce6c2fe180036cc18a8b13,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Betty's East,"1301 Queen St E, Toronto ON M4L 1C2",Toronto,CA,0.954275164096896,
"43.669813,-79.3335",57acc462cd10c32744f2d7cd,13029,Brewery,"[{'id': 13029, 'name': 'Brewery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/brewery_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Radical Road Brewing Co,"1177 Queen St E (at Jones Ave), Toronto ON M4M 1L5",Toronto,CA,0.952151012368244,8.2
"43.669813,-79.3335",5bb945b12db4a9002c65d469,13021,Speakeasy,"[{'id': 13021, 'name': 'Speakeasy', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/secretbar_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Vatican Gift Shop,"1047 Gerrard St E (Jone Ave), Toronto ON M4M 1Z7",Toronto,CA,0.9454389399000908,
"43.669813,-79.3335",4b6bb0cef964a520b6152ce3,10032,Night Club,"[{'id': 10032, 'name': 'Night Club', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/nightclub_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Duke of York,"1225 Queen St E (at Leslie St), Toronto ON M4M 1L6",Toronto,CA,0.9309033202220479,5.9
"43.669813,-79.3335",59f3efc1b1ec131141abd0cd,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Poor Romeo,"1029 Gerrard St E, Toronto ON M4M 1Z6",Toronto,CA,0.9248890068973182,7.7
"43.669813,-79.3335",4ec03c1329c25ce5a22fca40,13236,Italian Restaurant,"[{'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",Ascari Enoteca,"1111 Queen St E (at Caroline Ave.), Toronto ON M4M 1K7",Toronto,CA,0.9159169357876342,8.1
"43.669813,-79.3335",56fda2c9498e22d2e5ae4da0,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Pinkerton's Snack Bar,"1026 Gerrard St E, Toronto ON M4M 1Z5",Toronto,CA,0.9135334399525771,8.6
