lat-long,category_name,categories,name,latitude,longitude,address,city,country,rating
"43.646552, -79.406468",divebars,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",Lucky Shrike,43.65171,-79.41034,"['850 Dundas Street', 'Toronto, ON M6J 1V5', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Mother Cocktail Bar,43.64524,-79.41435,"['874 Queen Street W', 'Toronto, ON M6J 1G3', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Bar Vendetta,43.65098,-79.41324,"['928 Dundas Street W', 'Toronto, ON M6J 1W3', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",Bathurst Local,43.65146,-79.40592,"['322 Bathurst Street', 'Toronto, ON M5T 2S3', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",tapas,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Bar Chica,43.643879890618265,-79.39968413704536,"['75 Portland Street', 'Toronto, ON M5V 2M9', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",asianfusion,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Silk Road Lounge & Restaurant,43.6450426,-79.4161189,"['930 Queen Street W', 'Toronto, ON M6J 1G6', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'french', 'title': 'French'}]",Restaurant Pompette,43.65503,-79.41394,"['597 College Street', 'Toronto, ON M6G 1B5', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'french', 'title': 'French'}]",Alo Restaurant,43.64851,-79.39584,"['163 Spadina Avenue', '3rd Floor', 'Toronto, ON M5V 2A5', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Black Sheep,43.6384424213696,-79.4172367081046,"['165 East Liberty Street', '3rd Floor', 'Toronto, ON M6K 3K4', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Reverie at The Park,43.655164300000045,-79.4127852411055,"['569 College Street', 'Toronto, ON M6G 1B2', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Grey Gardens,43.6537999,-79.40143,"['199 Augusta Avenue', 'Toronto, ON M5T 2L4', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",comfortfood,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",The Commoner Bar Room,43.655168845018125,-79.4146438959444,"['614 College Street', 'Toronto, ON M6G 1B4', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Watson's,43.6480010416255,-79.3952975794673,"['388 Richmond Street W', 'Toronto, ON M5V 3P1', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Cocktail Bar,43.65074,-79.41316,"['923 Dundas St W', 'Toronto, ON M6J 1W3', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",BarChef,43.6482201,-79.4001694,"['472 Queen Street W', 'Toronto, ON M5V 2B2', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",caribbean,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Miss Likklemore's,43.64511981042632,-79.39534954726696,"['433 King Street W', 'Toronto, ON M5V 3M4', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",1 Kitchen Toronto,43.64313343486211,-79.40199552534189,"['550 Wellington Street W', '1 Hotel', 'Toronto, ON M5V 2V4', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",seafood,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Bar Mignonette,43.65202,-79.40816,"['794 Dundas Street W', '2nd Floor', 'Toronto, ON M6J 1V1', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",Handlebar,43.6528604406984,-79.4012188911438,"['159 Augusta Avenue', 'Main Floor', 'Toronto, ON M5T 2L4', 'Canada']",Toronto,CA,4.5
"43.646552, -79.406468",divebars,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",The Done Right Inn,43.64571,-79.41045,"['861 Queen St W', 'Toronto, ON M6J 1G4', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",speakeasies,"[{'alias': 'speakeasies', 'title': 'Speakeasies'}]",After Seven,43.651806888628094,-79.39063724130392,"['50 McCaul Street', 'Toronto, ON M5T 0B6', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",international,"[{'alias': 'international', 'title': 'International'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}]",Teller's Bar and Lounge,43.64882,-79.37805,"['One King West Hotel & Residence', '1 King Street W', 'Toronto, ON M5H 1A1', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}]",TD Visa Infinite Credit Card Lounge,43.6449002399584,-79.3815729981693,"['65 Front Street West', 'Toronto, ON M5J 1E6', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newcanadian', 'title': 'Canadian (New)'}]",Ration Beverley,43.64942,-79.39203,"['335 Queen Street', 'Toronto, ON M5V 2A1', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cafes', 'title': 'Cafes'}]",Piccolo Caffe E Vino,43.648050973375135,-79.39012375952454,"['111 John St', 'Toronto, ON M5V 2E2', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",newcanadian,"[{'alias': 'newcanadian', 'title': 'Canadian (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",George Restaurant,43.65337263523713,-79.37432933100068,"['111 Queen Street E', 'Toronto, ON M5C 1S2', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",italian,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Don Alfonso 1890,43.6413515,-79.3758977,"['1 Harbour Square', 'Floor 38', 'Westin Harbour Castle', 'Toronto, ON M5J 1A6', 'Canada']",Toronto,CA,4.5
"43.647259, -79.379878",chicken_wings,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Wild Wing,43.63938,-79.38496,"['246 Queens Quay W', 'Unit 11 & 12', 'Toronto, ON M5J 1B5', 'Canada']",Toronto,CA,5.0
"43.647259, -79.379878",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",Clockwork Champagne & Cocktails,43.64595,-79.38143,"['100 Front Street W', 'Toronto, ON M5J 1E3', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'italian', 'title': 'Italian'}]",Za Cafe Pizzeria + Bar,43.65102451,-79.38151933,"['372 Bay Street', 'Toronto, ON M5H 2W9', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",The Keg Steakhouse + Bar - York Street,43.650011481693866,-79.38395891300931,"['165 York Street', 'Toronto, ON M5H 3R8', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Bar St Lo,43.64877731740916,-79.3721586490738,"['26 Market Street', 'Toronto, ON M5E 1M6', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Melrose On Adelaide,43.64815,-79.38988,"['300 - 270 Adelaide Strret W', 'Toronto, ON M5V 2E2', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Reign Restaurant + Bar + Bakery,43.64558198366306,-79.38185346634992,"['100 Front St W', 'Toronto, ON M5J 1E3', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",lounges,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",CC Lounge & Whisky Bar,43.64788,-79.37438,"['45 Front Street E', 'Toronto, ON M5E 1B3', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",cocktailbars,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",ARA Japanese Restaurant,43.65036,-79.38803,"['225 Queen Street W', 'Toronto, ON M5V 1Z4', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",wine_bars,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Grand Cru Deli,43.64907,-79.39168,"['304 Richmond St W', 'Toronto, ON M5V 1X2', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",steak,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Hy's Steakhouse & Cocktail Bar,43.651051,-79.380849,"['365 Bay Street', 'Toronto, ON M5H 2V1', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",bars,"[{'alias': 'bars', 'title': 'Bars'}]",Drake Mini Bar,43.6496799,-79.38455,"['150 York Street', 'Toronto, ON M5H 3S5', 'Canada']",Toronto,CA,4.0
"43.647259, -79.379878",tradamerican,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",Dukes Refresher,43.6485525,-79.3729104,"['73 Front Street East', 'Toronto, ON M5E 1B8', 'Canada']",Toronto,CA,4.0
